a5_error_rate,a5_p95_ms,a5_safe,attempt_id,b5_error_rate,b5_p95_ms,b5_safe,normalized_p95_difference_b_minus_a,order,replication_id,y
0.0,158.5264092,True,1,0.5701388888888889,10001.044808999999,False,19.6850367996,B5->A5,c246,1
0.00017361111111111112,68.32709875,True,1,0.19322916666666667,10000.71566,False,19.8647771225,A5->B5,c247,1
0.00017361111111111112,88.42873540000001,True,1,0.0,504.30502640000026,False,0.8317525820000006,A5->B5,c248,1
0.0,163.71286695000003,True,1,1.0,10001.1618741,False,19.674898014300002,B5->A5,c249,1
0.0,101.21020115000005,True,1,0.9331597222222222,10001.1462444,False,19.799872086500002,A5->B5,c250,1
0.0,114.75401480000005,True,1,0.19253472222222223,10000.7752108,False,19.772042392,B5->A5,c251,1
0.0,106.57660350000002,True,1,0.26180555555555557,10000.903908650002,False,19.788654610300004,A5->B5,c252,1
0.00017361111111111112,102.60437315000001,True,1,0.8310763888888889,10001.1348299,False,19.7970609135,B5->A5,c253,1
0.00017361111111111112,112.94346875000002,True,1,0.9545138888888889,10001.1770256,False,19.7764671137,B5->A5,c254,1
0.0,116.42974335000002,True,1,0.2376736111111111,10000.9042381,False,19.7689489895,B5->A5,c255,1
0.0,105.38937220000008,True,1,0.4496527777777778,10001.012659,False,19.791246573600002,B5->A5,c256,1
